id,title,tagline,overview,released,release_date,original_language,budget,revenue,popularity,runtime,vote_count,vote_average,homepage
82679,Fun Size,Some people just can't handle Halloween.,"Wren is invited to a Halloween party by her crush, Aaron Riley, but she is also forced by her mother to take her oddball little brother Albert with her when she goes out trick-or-treating on Halloween. When she goes to the party instead, she loses him and must find him before her mother finds out.",True,2012-10-25,en,14000000,11417362,7.487842999999999,87,134,5.5,
2013,The Diving Bell and the Butterfly,Let your imagination set you free,"Elle France editor Jean-Dominique Bauby, who, in 1995 at the age of 43, suffered a stroke that paralyzed his entire body, except his left eye. Using that eye to blink out his memoir, Bauby eloquently described the aspects of his interior world, from the psychological torment of being trapped inside his body to his imagined stories from lands he'd only visited in his mind.",True,2007-05-22,fr,14000000,19777647,13.65494,112,283,7.4,
1440,Little Children,,"The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations.",True,2006-10-06,en,26000000,14821658,11.942862,136,240,6.9,http://www.littlechildrenmovie.com
18041,Gossip,"It can turn you on, or turn on you.","On a beautiful college campus, something ugly is about to be spread around. A bit of gossip that was told is starting to take a frightening turn. Who could it have offended and how far will the person on the other side of the gossip handle the embarrassing situation.",True,2000-04-21,en,14000000,5108820,5.833687,90,68,5.5,
28029,A Walk on the Moon,It was the summer of Woodstock... when she became the woman she always wanted to be.,The world of a young housewife is turned upside down when she has an affair with a free-spirited blouse salesman.,True,1999-01-29,en,14000000,0,6.370267,107,21,6.2,
1123,Catch a Fire,"The spark that ignites us, unites us.","The true story of anti-apartheid activists in South Africa, and particularly the life of Patrick Chamusso, a timid foreman at Secunda CTL, the largest synthetic fuel plant in the world. Patrick is wrongly accused, imprisoned and tortured for an attempt to bomb the plant, with the injustice transforming the apolitical worker into a radicalised insurgent, who then carries out his own successful sabotage mission.",True,2006-10-27,en,0,4291965,4.052219,101,25,6.4,
14033,Soul Survivors,,"A female collage co-ed freshman who was involved in a fatal car crash discovers she may not have survived the tragedy after all when she becomes caught between the world of the living and the dead A sort of limbo state of being between both the real and the spirit worlds in which the ghosts of the afterlife want to collect her, or even worse, use her body in its transition state to enter our world",True,2001-09-06,en,0,0,3.231848,84,49,4.4,
87729,Jefferson in Paris,A powerful man torn between his love for one woman and his secret desire for another.,"His wife having recently died, Thomas Jefferson accepts the post of United States ambassador to pre-revolutionary France, though he finds it difficult to adjust to life in a country where the aristocracy subjugates an increasingly restless peasantry. In Paris, he becomes smitten with cultured artist Maria Cosway, but, when his daughter visits from Virginia accompanied by her attractive slave, Sally Hemings, Jefferson's attentions are diverted.",True,1995-03-31,en,14000000,2474000,0.900442,139,10,5.2,
16899,Easy Virtue,Let's Misbehave!,"A young Englishman marries a glamorous American. When he brings her home to meet the parents, she arrives like a blast from the future - blowing their entrenched British stuffiness out the window.",True,2008-01-01,en,0,0,8.387573,93,108,6.3,http://www.easyvirtuethemovie.co.uk/
41317,Caravans,,"This epic adventure-drama based on James Michener's best-selling novel concerns a young American embassy official who is sent into the Middle-Eastern desert to find the missing daughter of a US Senator. The young woman has left her husband, a Colonel in the Shadom - she was his number two wife - and has opted for the lifestyle of a nomadic tribe. When the diplomat locates the girl he joins the caravan and attempts to persuade the girl to return.",True,1978-11-02,en,0,0,0.633004,127,1,5.8,
245700,Mr. Turner,,"Eccentric British painter J.M.W. Turner  lives his last 25 years with gusto and secretly becomes involved with a seaside landlady, while his faithful housekeeper bears an unrequited love for him.",True,2014-10-31,en,0,5405500,9.242554,150,204,6.3,
37842,Wild Grass,,"Marguerite loses her wallet, and it's found by Georges, a seemingly happy head of family. As he looks through the wallet and examines the photos of Marguerite, he finds he's fascinated with her and her life, and soon his curiosity about her becomes an obsession.",True,2009-05-20,fr,0,0,1.866443,104,22,5.8,http://www.sonyclassics.com/wildgrass/
9045,Amen.,Two Men   Two Worlds   One Cause,"The film ""Amen."" examines the links between the Vatican and Nazi Germany. The central character is Kurt Gerstein, a member of the Institute for Hygiene of the Waffen-SS who is horrified by what he sees in the death camps. Moreover, he is shocked to learn that the process he used to purify water for his troops, by using zyklon, served as a basis to kill people in gas chambers.",True,2002-02-13,fr,0,0,5.9305330000000005,132,75,7.1,
44092,Reign of Assassins,,"Set in ancient China, Zeng Jing is a skilled assassin who finds herself in possession of a mystical Buddhist monk's remains. She begins a quest to return the remains to its rightful resting place, and thus places herself in mortal danger because a team of assassins is in a deadly pursuit to possess the remains which holds an ancient power-wielding secret.",True,2010-09-01,zh,12000000,0,4.930129,117,57,6.7,http://jianyu.ent.sina.com.cn/
16005,The Lucky Ones,,"The story revolves around three soldiers — Colee, T.K. and Cheaver — who return from the Iraq War after suffering injuries and learn that life has moved on without them. They end up on an unexpected road trip across the U.S.",True,2008-09-26,en,0,0,8.747922,113,55,6.3,http://www.theluckyonesmovie.com/
44754,Margaret,,"A young woman witnesses a bus accident, and is caught up in the aftermath, where the question of whether or not it was intentional affects many people's lives.",True,2011-09-30,en,14000000,46495,4.8984239999999994,149,86,6.1,http://www.foxsearchlight.com/margaret/
23988,Stan Helsing,The most feared monsters in cinematic history have met their match...,"It's Halloween night and video store clerk Stan Helsing just got stuck with a last minute request to deliver some videos. With his best friend, his best friend's date, and a smoking hot ex-girlfriend waiting to go to a party, Stan convinces them to take a side trip to Stormy Night Estates for the drop. But the group gets locked inside and Stan discovers he's actually Stan Van Helsing, descendan",True,2009-10-27,en,108,0,7.4105229999999995,90,97,4.0,
43949,Flipped,You never forget your first love.,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",True,2010-08-06,en,14000000,1755212,24.210698,89,418,7.4,http://www.warnerbros.com/flipped
142,Brokeback Mountain,Love is a force of nature.,Brokeback Mountain is an Ang Lee film about two modern day cowboys who meet on a shepherding job in the summer of ’63. The two share a raw and powerful summer together that turns into a life long relationship conflicting with the lives they are supposed to live.,True,2005-09-02,en,14000000,178043761,44.135568,134,1480,7.5,http://www.brokebackmountain.com
9603,Clueless,Sex. Clothes. Popularity. Is there a problem here?,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.",True,1995-07-19,en,12000000,0,16.051328,97,803,6.9,
10712,Far from Heaven,It's time to stop hiding from the truth.,"In 1950s Connecticut, a housewife faces a marital crisis and mounting racial tensions in the outside world.",True,2002-09-01,en,13500000,29027914,9.982885000000001,107,144,6.9,
243938,Hot Tub Time Machine 2,The Laws of Space and Time are About to be Violated.,"When Lou, who has become the ""father of the Internet,"" is shot by an unknown assailant, Jacob and Nick fire up the time machine again to save their friend.",True,2015-02-20,en,14000000,12314651,16.618873999999998,93,354,5.0,
10876,Quills,There are no bad words... only bad deeds.,"A nobleman with a literary flair, the Marquis de Sade lives in a madhouse where a beautiful laundry maid smuggles his erotic stories to a printer, defying orders from the asylum's resident priest. The titillating passages whip all of France into a sexual frenzy, until a fiercely conservative doctor tries to put an end to the fun.",True,2000-11-22,en,13500000,7060876,7.261196000000001,124,128,6.8,
86838,Seven Psychopaths,They Won't Take Any Shih Tzu.,A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,True,2012-09-07,en,15000000,19422261,32.306455,110,1206,6.7,http://www.sevenpsychopaths.com/
25208,The Caveman's Valentine,,"In this spine-tingling and visually stunning thriller, Academy AwardÂ®-nominee Samuel L. Jackson (Unbreakable, Shaft, Pulp Fiction delivers a ""full-throttle performance"" (People) as Romulus Ledbetter, a misunderstood musician turned recluse, hiding from personal demons in a New York City cave.  When Romulus finds the frozen body of a young drifter in a tree, the authorities - including his police officer daughter (Aunjanne Ellis) - claim the death is accidental. Romulus is convinced the man was murdered by prominent art photographer David Leppenraub (Colm Feore). But how can he prove he's right when everyone thinks he's insane?",True,2001-01-19,en,0,0,4.722403,105,27,6.0,
613,Downfall,"April 1945, a nation awaits its...Downfall","In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.",True,2004-09-08,de,18339750,92180910,32.445895,156,1037,7.7,http://www.downfallthefilm.com/
1913,The Sea Inside,Sensitive Drama About a Polemic Theme,"The Sea Inside is about Spaniard Ramón Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of Ramón’s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living.",True,2004-09-03,es,12806000,38535221,17.363739000000002,125,219,7.2,
97370,Under the Skin,A mysterious seductress preys upon the population of Scotland,"Jonathan Glazer's atmospheric, visually arresting abstraction stars Scarlett Johansson as a seductive alien who prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool.",True,2014-03-14,en,13300000,5380251,29.782161,108,1102,6.0,
801,"Good Morning, Vietnam",Time to rock it from the Delta to the DMZ!,"Radio funny man Adrian Cronauer is sent to Vietnam to bring a little comedy back into the lives of the soldiers. After setting up shop, Cronauer delights the G.I.s but shocks his superior officer, Sergeant Major Dickerson, with his irreverent take on the war. While Dickerson attempts to censor Cronauer's broadcasts, Cronauer pursues a relationship with a Vietnamese girl named Trinh, who shows him the horrors of war first-hand.",True,1987-12-23,en,13000000,123922370,18.362333,121,642,7.1,
70829,The Last Godfather,,"Young-goo the son of mafia boss Don Carini, is too foolish to be part of the mafia elite. One day, Young-goo comes to his father and is trained by Tony V to be his father's successor. A few days later, Young-goo accidentally rescues Nancy, the only daughter of Don Bonfante, the boss of a rival mafia family. But Vinnie, an under-boss of the Bonfante family kidnapped her and fabricates that Young-goo has taken her. Vinnie's behavior provokes an armed conflict between the two families.",True,2010-12-29,en,13400000,16700000,0.6807529999999999,100,7,4.7,http://www.lastgodfathermovie.com/
54518,Justin Bieber: Never Say Never,Find out what's possible if you never give up.,"Tells the story of Justin Bieber, the kid from Canada with the hair, the smile and the voice: It chronicles his unprecedented rise to fame, all the way from busking in the streets of Stratford, Canada to putting videos on YouTube to selling out Madison Square Garden in New York as the headline act during the My World Tour from 2010. It features Usher, Scooter Braun, Ludacris, Sean Kingston, Antonio ""L.A."" Reid, Boyz II Men, Miley Cyrus, Jaden Smith, Justin's family members and parts of his crew and huge fanbase in a mix of interviews and guest performances. It was released in 3D in theaters all around the world and is the highest grossing concert movie of all time, beating the previous record held by Michael Jackson's This Is It from 2009.",True,2011-02-11,en,13000000,98441954,6.735922,105,154,4.8,http://www.justinbieberneversaynever.com/
44214,Black Swan,"In the era of personal branding, the scariest possibility is that someone might be better at being you than you are.","A ballet dancer wins the lead in ""Swan Lake"" and is perfect for the role of the delicate White Swan - Princess Odette - but slowly loses her mind as she becomes more and more like Odile, the Black Swan.",True,2010-12-02,en,13000000,327803731,91.28568299999999,108,4430,7.3,http://www.foxsearchlight.com/blackswan/
240,The Godfather: Part II,"I don't feel I have to wipe everybody out, Tom. Just my enemies.","In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",True,1974-12-20,en,13000000,47542841,105.79293600000001,200,3338,8.3,
9816,Save the Last Dance,The Only Person You Need To Be Is Yourself.,"A white midwestern girl moves to Chicago, where her new boyfriend is a black teen from the South Side with a rough, semi-criminal past.",True,2001-01-12,en,13000000,91038276,9.969624000000001,112,352,6.3,
10131,A Nightmare on Elm Street 4: The Dream Master,Terror beyond your wildest dreams.,"Dream demon Freddy Krueger is resurrected from his apparent demise, and rapidly tracks down and kills the remainder of the Elm Street kids. However, Kristen, who can draw others into her dreams, wills her special ability to her friend Alice. Alice soon realizes that Freddy is taking advantage of that unknown power to pull a new group of children into his foul domain.",True,1988-08-19,en,7000000,72500000,17.113408,99,281,5.8,
339984,Miracles from Heaven,How do we explain the impossible?,A faith based movie. A young girl suffering from a rare digestive disorder finds herself miraculously cured after surviving a terrible accident. Based on the book 'Three Miracles From Heaven' by Christy Beam.,True,2016-03-17,en,16000000,77000000,10.248439,117,186,6.7,http://www.miraclesfromheaven-movie.com/
8859,"Dude, Where’s My Car?","After a night they can't remember, comes a day they'll never forget.","Jesse and Chester, two bumbling stoners, wake up one morning from a night of partying and cannot remember where they parked their car. They encounter a variety of people while looking for it, including their angry girlfriends, an angry street gang, a transexual stripper, a cult of alien seeking fanatics, and aliens in human form looking for a mystical device that could save or destroy the world.",True,2000-12-15,en,13000000,73180723,25.316146,83,509,5.2,
11967,Young Guns,Six reasons why the west was wild.,"A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.",True,1988-08-12,en,13000000,44726644,9.499325,107,258,6.6,
239563,St. Vincent,Love Thy Neighbor,"A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.",True,2014-10-09,en,13000000,54837234,43.791745,102,763,7.1,http://stvincent-movie.com/
222899,About Last Night,It's about compromise. It's about love. It's about a good wingman.,"A modern reimagining of the classic romantic comedy, this contemporary version closely follows new love for two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world.",True,2014-02-14,en,12500000,49002684,11.828068,100,210,6.0,
4951,10 Things I Hate About You,How do I loathe thee? Let me count the ways.,"Bianca, a tenth grader, has never gone on a date, but she isn't allowed to go out with boys until her older sister Kat gets a boyfriend. The problem is, Kat rubs nearly everyone the wrong way. But Bianca and the guy she has her eye on, Joey, are eager, so Joey fixes Kat up with Patrick, a new kid in town just bitter enough for Kat.",True,1999-03-30,en,16000000,53478166,54.550275,97,1701,7.3,
10985,The New Guy,A zero will rise.,"Nerdy high school senior Dizzy Harrison has finally gotten lucky -- after purposely getting expelled, he takes lessons in 'badass cool' from a convict and enrolls at a new school. But can he keep up the ruse?",True,2002-05-10,en,13000000,0,13.525704000000001,88,151,5.7,http://www.sonypictures.com/movies/thenewguy/
9644,National Lampoon's Loaded Weapon 1,See it before they make the sequel!,"An LA detective is murdered because she has microfilm with the recipe to make cocaine cookies. A ""Lethal Weapon"" style cop team tries to find and stop the fiends before they can dope the nation by distributing their wares via the ""Wilderness Girls"" cookie drive.",True,1993-02-04,en,0,0,12.963328,84,157,5.7,
332567,The Shallows,What was once in the deep is now in the shallows.,"An injured surfer stranded on a buoy needs to get back to shore, but the great white shark stalking her might have other ideas.",True,2016-06-24,en,17000000,119100758,60.829620999999996,86,1567,6.2,http://www.theshallows-movie.com
1954,The Butterfly Effect,"Such minor changes, such huge consequences.","A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",True,2004-01-22,en,13000000,96060858,73.307513,113,2060,7.3,
15489,Snow Day,Roads closed. Schools shut. Rules were made to be frozen!,"When a school in upstate New York is snowed in, a group of students hi-jack a plow to keep the school closed..",True,2000-02-11,en,0,0,7.964289,89,51,4.8,
15250,This Christmas,You can't exchange family.,"This year Christmas with the Whitfields promises to be one they will never forget. All the siblings have come home for the first time in years and they've brought plenty of baggage with them. As the Christmas tree is trimmed and the lights are hung, secrets are revealed and family bonds are tested. As their lives converge, they join together and help each other discover the true meaning of family.",True,2007-11-27,en,13000000,0,2.388918,117,29,7.1,
22345,Baby Geniuses,Think innocent. Think helpless. Think again. Naps are history.,"Scientist hold talking, super-intelligent babies captive, but things take a turn for the worse when a mix-up occurs between a baby genius and its twin.",True,1999-03-12,en,12000000,36450736,4.580081,97,75,3.3,
9448,The Big Hit,Nothing's more dangerous than some nice guys... with a little time to kill.,"Affable hit man Melvin Smiley is constantly being scammed by his cutthroat colleagues in the life-ending business. So, when he and his fellow assassins kidnap the daughter of an electronics mogul, it's naturally Melvin who takes the fall when their prime score turns sour. That's because the girl is the goddaughter of the gang's ruthless crime boss. But, even while dodging bullets, Melvin has to keep his real job secret from his unsuspecting fiancée, Pam.",True,1998-04-24,en,13000000,27007143,6.425528,91,109,6.1,
38223,Harriet the Spy,On your case!,"When the secret notebook of a young girl who fancies herself a spy is found by her friends, her speculations make her very unpopular! Can she win her friends back?",True,1996-07-10,en,12000000,0,4.63093,100,46,5.7,
11186,Child's Play 2,Look out Jack! Chucky's back!,"Chuckie's back as the doll possessed by the soul of a serial killer, butchering all who stand in his way of possessing the body of a boy.",True,1990-11-09,en,13000000,35763605,16.681567,84,308,5.8,
136835,No Good Deed,First he gets into your house. Then he gets into your head.,"Terri is a devoted wife and mother of two, living an ideal suburban life in Atlanta when Colin, a charming but dangerous escaped convict, shows up at her door claiming car trouble. Terri offers her phone to help him but soon learns that no good deed goes unpunished as she finds herself fighting for survival when he invades her home and terrorizes her family.",True,2014-09-10,en,13200000,53830415,24.656067999999998,83,181,5.6,http://www.sonypictures.com/movies/nogooddeed/
5876,The Mist,"Belief divides them, mystery surrounds them, but fear changes everything.","After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",True,2007-11-21,en,18000000,57096190,37.104353,126,1399,6.7,http://www.themist-movie.com/
264660,Ex Machina,There is nothing more human than the will to survive,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",True,2015-01-21,en,15000000,36869414,95.130041,108,4737,7.6,http://exmachina-movie.com/
492,Being John Malkovich,Ever wanted to be someone else? Now you can.,"Spike Jonze’s debut feature film is a love story mix of comedy and fantasy. The story is about an unsuccessful puppeteer named Craig, who one day at work finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters it’s mad and controlling world of overtaking another human body.",True,1999-09-30,en,13000000,22863596,27.546914,112,1101,7.3,
25462,Two Can Play That Game,,"Vivica A. Fox sizzles as a woman scorned who plans to get her man back by any means necessary. In this comedy about players and those who ""get played."" As corporate overachiever and all-around fly chick Shanté Smith, Fox thinks she's got the goods to keep her slickster boyfriend (Morris Chestnut) from straying - until he discovers a greener pasture, Shanté's archrival (Gabrielle Union)",True,2001-09-07,en,6000000,0,2.2721299999999998,90,17,6.6,
238603,Earth to Echo,No one will ever believe our story.,"After a construction project begins digging in their neighborhood, best friends Tuck, Munch and Alex inexplicably begin to receive strange, encoded messages on their cell phones. Convinced something bigger is going on, they go to their parents and the authorities. When everyone around them refuses to take the messages seriously, the three embark on a secret adventure to crack the code and follow it to its source. But taking matters into their own hands gets the trio in way over their heads when they discover a mysterious being from another world who desperately needs their help. The epic, suspenseful and exciting journey that follows will change all of their lives forever.",True,2014-06-14,en,13000000,45300000,17.371326999999997,89,290,5.7,
10691,Crazy/Beautiful,When it's real. When it's right. Don't let anything stand in your way.,"At Pacific Palisades High, a poor Latino falls hard for a troubled girl from the affluent neighborhood.",True,2001-06-29,en,13000000,16929123,6.130096,99,96,6.6,
1251,Letters from Iwo Jima,The battle of Iwo Jima seen through the eyes of the Japanese soldiers.,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",True,2006-12-19,en,19000000,68673228,24.472479999999997,141,541,7.2,http://iwojimathemovie.warnerbros.com/lettersofiwojima/framework/framework.html
5172,The Astronaut Farmer,,"Texan Charles Farmer left the Air Force as a young man to save the family ranch when his dad died. Like most American ranchers, he owes his bank. Unlike most, he's an astrophysicist with a rocket in his barn - one he's built and wants to take into space. It's his dream. The FBI puts him under surveillance when he tries to buy rocket fuel, and the FAA stalls him when he files a flight plan – but Charles is undeterred.",True,2006-10-15,en,13000000,11130889,6.764436999999999,104,123,6.2,http://theastronautfarmermovie.warnerbros.com/
58680,Woo,It's Woo's world.. we're just living in it.,Gorgeous and extraverted Woo meets insecure and straight-laced law clerk Tim at a blind date.,True,1998-05-08,en,13000000,8026971,1.750054,84,10,5.5,
264644,Room,Love knows no boundaries,Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?,True,2015-10-16,en,6000000,35401758,66.11334000000001,117,2757,8.1,http://www.roomthemovie.com
14577,Dirty Work,Revenge is a dish best served DIRTY.,"Unemployed and recently dumped, Mitch and his buddy Sam start a revenge-for-hire business to raise the $50,000 that Sam's father needs to get a heart transplant. The dirty duo brings down a movie theater manager and hires hookers to pose as dead bodies during a live TV ad. When a wealthy developer hires the guys to trash a building (so that he can have it condemned), problems arise and a feud ensues.",True,1998-06-12,en,0,0,9.066881,82,66,6.5,
11592,Serial Mom,"Every Mom Wants to Be Wanted, But Not For Murder One!","A picture perfect middle class family is shocked when they find out that one of their neighbors is receiving obscene phone calls. The mom takes slights against her family very personally, and it turns out she is indeed the one harassing the neighbor. As other slights befall her beloved family, the body count begins to increase.",True,1994-04-13,en,13000000,7820688,6.170139,95,135,6.4,
16406,Dick,The unmaking of the president,"Comedy about two high school girls who wander off during a class trip to the White House and meet President Richard Nixon. They become the official dog walkers for Nixon's dog Checkers, and become his secret advisors during the Watergate scandal.",True,1999-08-04,en,13000000,27500000,4.7425370000000004,94,67,5.7,
19052,Light It Up,,"On a winter day in a southside Queens high school, events collide and six students are suddenly in an armed standoff with the NYPD. At the school, classrooms freeze, teachers come and go, resources are scant.",True,1999-11-04,en,0,0,1.212956,99,7,6.6,
3682,54,You've never been anywhere until you've been here,"Shane, a Jersey boy with big dreams, crosses the river in hopes of finding a more exciting life at Studio 54. When Steve Rubell, the mastermind behind the infamous disco, plucks Shane from the sea of faces clamoring to get inside his club, Shane not only gets his foot in the door, but lands a coveted job behind the bar – and a front-row seat at the most legendary party on the planet.",True,1998-08-28,en,13000000,16757163,11.880899000000001,106,135,5.5,
9683,Bubble Boy,Life is an adventure. Don't blow it.,"Jimmy is young man who was born without an immune system and has lived his life within a plastic bubble in his bedroom... who pines for the sweet caresses of girl-next-door Chloe. But when Chloe decides to marry her high school boyfriend, Jimmy -- bubble suit and all -- treks cross-country to stop her. Swoosie Kurtz, as Jimmy's overprotective mom, co-stars along with Fabio, who portrays the leader of a religious cult.",True,2001-08-24,en,0,0,10.131122999999999,84,163,5.1,
2084,Birthday Girl,,"A shy bank clerk orders a Russian mail order bride, and finds his life turned upside down.",True,2001-09-06,en,13000000,0,5.831302,93,103,6.1,
107811,21 & Over,Finally.,"Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan.",True,2013-03-01,en,13000000,48065672,35.522027,93,737,5.7,
2266,"Paris, je t'aime",Fall in love with Paris 18 times.,"Olivier Assayas, Gus Van Sant, Wes Craven and Alfonso Cuaron are among the 20 distinguished directors who contribute to this collection of 18 stories, each exploring a different aspect of Parisian life. The colourful characters in this drama include a pair of mimes, a husband trying to chose between his wife and his lover, and a married man who turns to a prostitute for advice.",True,2006-05-16,fr,13000000,4857367,10.573191,120,207,6.8,
13074,Resurrecting the Champ,,"Up-and-coming sports reporter rescues a homeless man (""Champ"") only to discover that he is, in fact, a boxing legend believed to have passed away. What begins as an opportunity to resurrect Champ's story and escape the shadow of his father's success becomes a personal journey as the ambitious reporter reexamines his own life and his relationship with his family.",True,2007-06-14,en,0,0,4.898437,112,60,5.9,
144340,Admission,Let someone in.,"Strait-laced Princeton University admissions officer Portia Nathan is caught off-guard when she makes a recruiting visit to an alternative high school overseen by her former college classmate, the freewheeling John Pressman. Pressman has surmised that Jeremiah, his gifted yet very unconventional student, might well be the son that Portia secretly gave up for adoption many years ago. Soon, Portia finds herself bending the rules for Jeremiah, putting at risk the life she thought she always wanted – but in the process finding her way to a surprising and exhilarating life and romance she never dreamed of having.",True,2013-03-21,en,13000000,18000000,17.632445999999998,107,304,5.4,
48217,The Widow of Saint-Pierre,,"In 1850, on the isolated French island of Saint-Pierre, a murder shocks the natives. Two fishermen are arrested. One of them, Louis Ollivier, dies in custody. The other, Neel Auguste, is sentenced to death by the guillotine. The island is so small that it has neither a guillotine nor an executioner. While those are sent for Auguste is placed under the supervision of army Captain.",True,2000-01-01,en,0,0,1.7800650000000002,112,11,6.7,
28211,Chloe,"If the one you love was lying to you, how far would you go to find out the truth?","A doctor hires an escort to seduce her husband, whom she suspects of cheating, though unforeseen events put the family in danger.",True,2009-03-25,en,15000000,8459458,26.373864,96,498,5.9,
47502,Faithful,"A comedy about a wife, her husband and his hit man.","A depressed housewife whose husband is having an affair contemplates suicide, but changes her mind when she faces death by a killer hired to do her in.",True,1996-04-03,en,13000000,9789900,1.6473349999999998,91,4,4.8,
9950,Find Me Guilty,,"Based on the true story of Jack DiNorscio, a mobster who defended himself in court for what would be the longest mafia trial in U.S. history.",True,2006-03-16,en,13000000,2636637,12.321302000000001,125,138,6.5,
84892,The Perks of Being a Wallflower,We are infinite.,"A coming-of-age story based on the best-selling novel by Stephen Chbosky, which follows 15-year-old freshman Charlie, an endearing and naive outsider who is taken under the wings of two seniors. A moving tale of love, loss, fear and hope - and the unforgettable friends that help us through life.",True,2012-09-20,en,13000000,33400000,43.444134999999996,102,2968,7.7,http://perks-of-being-a-wallflower.com/
24227,Excessive Force,You have the right to remain silent... permanently.,"Chicago policeman Terry McCain is determined to put away mobster Sal DiMarco, who always gets acquitted on technicalities. While monitoring a drug sale, a shootout ensues, and one of Terry's fellow officers gets away with $3 million of Sal's money. Suspecting Terry took the cash, the mobster sends his men to kill Terry's brother, Dylan, and partner, Frankie Hawkins. Furious, Terry sets out to take his revenge by any means necessary.",True,1993-05-14,en,3000000,1200000,1.2791059999999999,87,10,4.5,
9672,Infamous,There's more to the story than you know,"While researching his book In Cold Blood, writer Truman Capote develops a close relationship with convicted murderers Dick Hickock and Perry Smith.",True,2006-11-16,en,13000000,1151330,3.6808959999999997,110,60,6.4,
44853,The Claim,Everything has a price.,"A prospector sells his wife and daughter to another gold miner for the rights to a gold mine. Twenty years later, the prospector is a wealthy man who owns much of the old west town named Kingdom Come. But changes are brewing and his past is coming back to haunt him. A surveyor and his crew scouts the town as a location for a new railroad line and a young woman suddenly appears in the town and is evidently the man's daughter.",True,2000-12-29,en,0,0,2.996284,120,17,5.6,
157544,The Vatican Tapes,"For 2,000 years the Vatican has recorded evidence of evil. May God have mercy on their souls.","In a highly secured vault deep within the walls of Vatican City, the Catholic Church holds thousands of old films and video footage documenting exorcisms/supposed exorcisms and other unexplained religious phenomena they feel the world is not ready to see. This is the first tape - Case 83-G - stolen from these archives and exposed to the public by an anonymous source.",True,2015-07-24,en,13000000,1784763,10.475368,91,243,4.6,
59678,Attack the Block,Inner City vs. Outer Space,A teen gang in a grim South London housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion.,True,2011-05-12,en,14350531,3964682,30.952377000000002,88,733,6.3,http://attacktheblock.com/
79777,In the Land of Blood and Honey,Love can change what we want… war can change who we are,"During the Bosnian War, Danijel, a soldier fighting for the Serbs, re-encounters Ajla, a Bosnian who's now a captive in his camp he oversees. Their once promising connection has become ambiguous as their motives have changed.",True,2011-12-23,en,10000000,303877,4.267466000000001,127,45,5.8,http://www.inthelandofbloodandhoney.com/
