id,name,gender
1408188,Josh Bryer,0
1408189,Chris Grun,0
1408190,Todd Shifflett,0
1408191,Richard Malzahn,2
1408192,Kirk R. Gardner,0
1408193,A.J. Vesak,0
1408194,Sondra Durksen,0
1408195,Catherine Haight,1
1408196,Rick Rasmussen,0
1408197,Geoff Teoli,0
1408198,Brigitte Prochaska,0
1408200,Paul Becker,2
1408204,Ian Waggott,0
1408206,Raphy Molinary,0
1408278,Erma Kent,0
1408284,Ken S. Polk,2
1408285,Huston Beaumont,0
1408290,Patricia Miller,0
1408292,Cheryl Eckert,0
1408293,Linda D. Flowers,0
1408294,Shari Ratliff,0
1408296,Monika Schellenberge,0
1408297,Jean Harter,0
1408298,Blake Maslin,0
1408299,Craig Whiteford,0
1408301,Jason W. Jennings,0
1408305,Suhail Kafity,0
1408311,David A. Arnold,0
1408316,Lisa J. Levine,0
1408317,Beverly Austin,0
1408321,Jonathan Harb,0
1408325,Aaron Rhodes,0
1408326,Kosta Saric,0
1408329,Kathy Siegel,0
1408335,Rob Woiwod,0
1408337,Christopher Townsend,0
1408338,Melinka Thompson-Godoy,0
1408341,Robert Pinnow,0
1408342,Votch Levi,0
1408345,Alexandra Daunt Watney,0
1408346,Douglas Bloom,0
1408347,Pete Bebb,0
1408348,Thomas Baber,0
1408349,Casey Allen,0
1408351,Pouyan Navid,0
1408352,Pavel Pranevsky,0
1408353,Matthew Sampson,0
1408354,Pete Cavaciuti,0
1408356,David Richert,0
1408357,Henry Tirl,2
1408358,Des Whelan,0
1408359,David Knox,2
1408360,Dan Riffel,0
1408361,Kevin Edland,0
1408362,Wayne Leach,0
1408363,Emma McCleave,0
1408364,Thomas Calderon,0
1408365,Brenda K. Wachel,0
1408366,Ali James,0
1408367,Kathryn Donovan,0
1408368,Tom Crooke,0
1408369,Emma Pill,0
1408371,Charlo Dalli,0
1408372,Stephen G. Shifflette,0
1408373,Oliver Tarney,0
1408374,Dillon Bennett,0
1408377,Rob Killick,0
1408378,Simon Chase,0
1408379,Daniel Barrow,0
1408380,Ed Cross,0
1408381,Andy Taylor,0
1408382,Kristopher Wright,0
1408383,Adam Rowland,0
1408384,Charlie Noble,0
1408385,Stefan Gerstheimer,0
1408386,Stuart Farley,0
1408387,Martin Chamney,0
1408389,Sara Deane,0
1408390,Charles Libin,0
1408391,Mark Silk,0
1408392,Ron Goodman,0
1408393,Hopper Stone,0
1408394,Harry Wiggins,0
1408395,Frans Wetterings III,0
1408396,Jay Kemp,0
1408398,Austin Cross,0
1408399,Roger Marbury,0
1408400,Tom Harrison-Read,0
1408401,Kevin Hickman,0
1408402,Tina Richardson,0
1408403,Rob Farris,0
1408404,Samuel Sharpe,0
1408405,Mark Sansone,0
1408406,Charles Harrington,0
1408407,Owliya A. Dima,0
1408500,Petr Svoboda,0
1408509,Yvette Stone,0
1408516,Cynthia Merrill,0
1408528,Philip Tallman,0
1408530,Emma Thomas,0
1408557,Kool Marder,0
1408588,Steve Vincent,0
1408598,Mark Mele,0
1408608,Mark Lanza,0
1408648,Jason Boose,0
1408650,Manu Gerber,0
1408651,Nadin Hadorn,0
1408652,Tilman Hahn,0
1408658,Michael Scialpi,0
1408659,David Satz,0
1408660,Fabienne Helfer,0
1408661,Bert Hallberg,0
1408665,Teresa Buccione,0
1408666,Cliona Furey,0
1408667,Patrick Baxter,0
1408668,Jérémy B. Caravita,0
1408669,Marc Kuitenbrouwer,0
1408670,Itsuko Kurono,0
1408671,Kevin Haeberlin,0
1408672,Laura Graham,0
1408673,Warren Appleby,0
1408675,Wilson Cameron,0
1408676,Naomi Foakes,0
1408677,Tom Nagy,0
1408678,Sam Baker,0
1408679,Michael Carella,0
1408680,Brent Robinson,0
1408702,Paul Spaven,0
1408704,Lara Johnston,0
1408705,Angela Claverie,0
1408706,Chris McGeary,2
1408707,Dave Staples,0
1408708,David McIlroy,0
1408710,Andrea Eisen,0
1408711,Jeff Dimitriou,0
1408714,John R. Bayless,0
1408715,Carole Peterman,0
1408716,Curtis Crowe,2
1408717,Erika Walczak,0
1408718,Stuart Robertson,0
1408719,Paul Varrieur,0
1408720,Joe D'Alessandro,0
1408721,Jon Baronn Farmer,0
1408722,Dan Garde,0
1408723,Terry R. Owens,0
1408724,Tina Del Castillo,0
1408725,Helen Pinkston,0
1408776,Steve Reintjes,0
1408777,Jason Claridge,0
1408778,Travis J. Brooks,0
1408779,David A. Cohen,0
1408780,Bob Comer,0
1408781,Shauna Bryn,0
1408782,Paul Furminger,0
1408784,Chris Roff,0
1408785,Craig Calvert,0
1408787,Jim Van Dijk,0
1408788,John O'Toole,0
1408790,Danny McWilliams,0
1408793,Hana Surkalova,0
1408794,Sabrina Allaria,0
1408795,Janine Modder,0
1408796,Chris Brock,0
1408797,Molly Sole,0
1408799,Jack Whittaker,0
1408802,Pavel Sagner,0
1408811,Mark Michaels,0
1408812,Aled Robinson,0
1408813,Julia Wigginton,0
1408814,Roberto W. Contreras D.,2
1408816,Roger Pearce,2
1408820,Karl Morgan,0
1408822,Lee Knight,0
1408825,Larry D. Horricks,2
1408830,Warwick Sloss,0
1408831,Jean-Pierre Laforce,0
1408834,Ronnie Phillips,0
1408836,Nicholas Roche-Gordon,0
1408839,Patricie Soptenková,0
1408842,Maria Stroka,0
1408843,Kate Baird,0
1408844,Rajesh Rajilal,0
1408845,Jiri Fleischer,0
1408846,Simona Serafini,0
1408847,Robin Higgs,0
1408848,Steve Harvey,0
1408849,Flax Glor,0
1408850,Linda Gamble,0
1408851,Eddie Folcarelli,0
1408852,Nicola Catullo,0
1408853,Aminta Townshend,0
1408855,Laura Miles,0
1408856,Consuelo Bidorini,0
1408857,Lorenzo Marangoni,0
1408858,Lisa Romano,0
1409008,Charles H. Schram,0
1409220,Todd Beckett,0
1409224,Dalila Dulgheriu,0
1409225,Rob Bertola,0
1409227,Zeljka Stanin,0
1409229,Butiseaca Florin,0
1409231,Dennis Johnson,0
1409233,Kirsten Fazio,0
1409234,Glenn Morris,0
1409235,Steven Swanson,0
1409236,Payam Shohadai,0
1409237,Pimentel A. Raphael,0
1409238,Peter Velciov,0
1409240,Tony Magaletta,0
1409241,Alessio Bramucci,0
1409242,Leonard Bacica,0
1409243,Andrei Cretan,0
1409244,Jackie Lee,0
1409245,Mike Chiado,0
1409246,David Reale,2
1409256,Harry Cheney,0
1409258,Valesca Cnossen,0
1409267,Paul Huntley,0
1409268,Katherine E. Beyda,0
1409269,Jonathan Bobbitt,0
1409270,Thomas Whiting,0
1409271,Adam Johnston,2
1409273,Kevin Tod Haug,0
1409277,Will Robbins,0
1409279,David Drzewiecki,0
1409280,Thomas Nead,0
1409281,Scott R. Hankins,0
1409282,Joshua Hancock,0
1409283,Alex L. Worman,0
1409284,Judi Townsend,1
1409285,Rick Matthews,0
1409292,Tahira Herold,0
1409293,Orlando Bassi,0
1409294,Howard Halsall,0
1409295,Michael Maroussas,0
1409296,Danny Sheehan,0
1409297,Paul Carter,0
1409298,Paul Herbert,0
1409299,Jamie Hicks,0
1409304,Stephen Garrett,0
1409305,Todd Kleparski,0
1409306,Ian Thomson,0
1409307,Caroline O'Reilly,0
1409308,Matt Jones,0
1409309,Mark Grimwade,0
1409310,Anwen Bull,0
1409403,Lucian Diaconu,0
1409418,Tuck Tucker,0
1409485,Richard Shorr,0
1409487,Pamela Harvey-White,0
1409490,Tina Cleary,0
1409491,Ra Vincent,0
1409511,Cary Cook,0
1409542,Karicean Karen Dick,0
1409544,Rachel Whitehurst,0
1409545,Joshua Adeniji,0
1409546,Daniel Thomas Stewart,0
1409547,Christina Hall,0
1409548,John Grant,0
1409549,Denise Collins,0
1409551,Marcella Bremond,0
1409683,Diego Quemada-Díez,0
1409694,Daniel Carpentier,0
1409696,Robert Parle,0
1409701,Charlotte Rouleau,0
1409702,Mario Chabot,0
1409703,Geof Isherwood,0
1409707,Simon Hughes,0
1409708,Andrew Millard,0
1409709,Sylvain Bernier,0
1409710,Candide Franklyn,0
1409711,Marty McInally,0
1409712,John Trapman,0
1409714,Marco Venditto,0
1409717,Stephanie Girard Hamelin,0
1409718,Sandra J. Blackie,0
1409719,Erik Kaufmann,0
1409721,Curtis Roush,0
1409722,Derek Somaru,0
1409723,Alexandre Juaneda,0
1409724,Réal Hamel,0
1409730,Carole Kelly,0
1409734,Sven Taits,0
1409742,Dan Mannix,0
1409743,Gary Viola,0
1409744,Dean Heselden,0
1409746,Rod Newby,0
1409747,Chris Cochrane,0
1409750,Steve Shaw,0
1409753,Jackie Bissley,0
1409755,Libuše Barlová,1
1409757,Debbi Salmon,0
1409759,Tomas Rotnagl,0
1409761,Stanislav Suva,0
1409764,Catherine Hodgson,0
1409768,Andreas Petrides,0
1409773,Willy Allen,2
1409781,Jack L. Zeman,2
1409784,Elizabeth Anne Hanley,0
1409816,Barbara Cantu,0
1409817,Gloria Pasqua Casny,0
1409819,Angel De Angelis,1
1409820,Belén López-Puigcerver,0
1409821,Naomi Donne,0
1409823,Raúl Sarmiento,0
1409824,Natasha Ladek,0
1409825,Robin Le Chanu,0
1409831,Gary Jay,2
1409832,Gene Engels,0
1409837,Spooky Stevens,0
1409848,Teresa Isasi,0
1409857,Carmen Soriano,0
1409858,Félix Rosell,0
1409863,Jovana Jovanovic,0
1409864,Bryan David Moss,0
1409865,Martina Subic-Dodocic,0
1409867,Kálmán Antal,0
1409868,Aleksandar Tadic,0
1409869,Dragan Kaplarevic,0
1409870,Béla Unger,2
1409871,Svetomir Pajić,0
1409872,Kata Vermes,0
1409873,Bo Webb,0
1409874,Slobodan Gojkovic,0
1409875,Carl S.G. Moore,0
1409876,Larry McGinley,0
1409877,Stephanie Lowry,0
1409878,Tamara Pesic,0
1409879,Lili Makk,0
1409880,Imre Légmán,0
1409889,Jesse Ehredt,0
1409892,Jason Altshuler,0
1409961,Michael Caradonna,0
1409986,Lourenço Sant'Anna,0
1410019,Sherryn Smith,0
1410095,Michael Walker,2
1410096,Andrea Bowman,0
1410097,Natalie Christine Johnson,0
1410098,James Passanante,0
1410099,Erin Foster,0
1410100,Jessica Stumpf,0
1410101,Jason Oertling,0
1410102,Jonathan R. Hodges,0
1410103,Dave Rhodes,0
1410104,Jason Creal,0
1410105,Michael Baltazar,0
1410106,Matthew T. Lynn,0
1410107,David McGill,2
1410108,Doug Schwartz,0
1410109,Teddy Smith,0
1410110,Eliza Morse,0
1410111,Joseph Paolucci Jr.,0
1410112,Gonzalo Gonzalez,0
1410113,Gayle Anderson,0
1410114,Adriane Bennett,0
1410115,Dawn Huertas Arevalo,0
1410116,Anthony Rivera Jr.,0
1410117,Danielle Tabary,0
1410118,Charlie Wright,2
1410119,David Neil Enfinger,0
1410125,Alison Rainey,0
1410142,San Davey,0
1410149,Paul LeBlanc,0
1410153,Colin Chapman,0
1410154,Martin Pryca,0
1410162,Ladislav Lahoda,2
1410182,Dorka Nieradzik,0
1410183,Emma Mager,0
1410184,Cosmo Sarson,0
1410185,Andy Kind,0
1410186,Amy Beresford,0
1410187,Rupert Porter,0
1410188,Tim Webber,2
1410189,Barth Maunoury,0
1410190,Pablo Grillo,0
1410191,Paul Claessens,0
1410192,Craig Bardsley,0
1410193,Mike Eames,0
1410195,Chas Bain,0
1410196,Josh Sutcliffe,0
1410197,Simon Crook,0
1410199,Ceri Evans,1
1410200,Nick Fulton,0
1410202,Jamie Lengyel,0
1410203,Jill McCullough,0
1410204,Liz West,0
1410205,Beverly Winston,0
1410206,Charlotte Wright,1
1410208,Bert Reo Anderson,0
1410216,David Isern,0
1410273,Patrick O'Connor,0
1410274,Simone Stubbs,0
1410275,Francesca Van Der Feyst,0
1410276,Marisa Soneman,0
1410277,Drew Locke,0
1410278,Andrew Sheel,0
1410279,Cecelia van Straaten,0
1410280,Clint Gordon,0
1410281,Willow Howell,0
1410282,Michael Rossouw,0
1410283,Vivienne Gray,0
1410294,Stephen Greene,0
1410298,Simon Assekritov,0
1410300,Sergei Gritsenko,0
1410301,Victoria Plis,0
1410302,David Van Dyke,0
1410303,Balakrishnan,0
1410304,Raymond Chen,0
1410307,Kerry Gregg,0
1410308,Grant Appleton,0
1410309,Dale Rodkin,0
1410311,J.S. Mackay,0
1410312,Tell Reid,0
1410314,Tessa Verfuss,0
1410316,Terry Wilson,0
1410317,David Halliday,0
1410318,Iain McGreer,0
1410320,Lorna Bennet,0
1410323,Robert Bentley,0
1410327,Ian C. Ballard,0
1410328,Céline Godeau,0
1410332,Monique Venier,1
1410333,Jeremy Johns,0
1410335,John Kreidman,0
1410337,Lubor Cencak,0
1410340,Vivien Nishi,0
1410345,Tommy Tomlinson,0
1410346,Jan Kobylka,0
1410351,Daniel Miller,0
1410353,Dave Emmonds,0
1410526,Richard Trus,0
1410546,Charles Cottrell,0
1410551,Robert Mackenzie,0
1410552,Justine Angus,0
1410554,Dave Morley,0
1410556,Michael Adcock,0
1410560,Jolayne Crabbe,0
1410564,Fiona Nix,0
1410568,Frank Fleming,2
1410571,Bryan Celano,0
1410572,Stephanie Allen,0
1410573,Denise Davis,0
1410574,Gus Duron,0
1410575,Sara Hyoun,0
1410578,Lisa Maher,0
1410579,Jason Piccioni,0
1410580,Alexander Vegh,2
1410581,Ciaran Kavanagh,0
1410582,Scott MacDonald,0
1410583,Mike Thomas,0
1410585,John W. Scott,2
1410586,Marco Daxton,0
1410588,Andra Norton,0
1410589,Lorelei Kuchera,0
1410590,Françoise Quilichini,0
1410602,Philippe Reinaudo,0
1410608,Yi Hao,0
1410729,Christie Wang,0
1410749,Norbert Zich,0
1410752,Nik Bower,0
1410753,Drew P. Houpt,0
1410754,Christina Won,0
1410803,Robert Barocci,0
1410849,Mark De Pace,0
1410863,Tomoko Kikuchi,0
1410954,Pawel Wdowczak,0
1410982,Cynthia Beckert,1
1411001,Efren Lapid,0
1411042,Pål Ulvik Rokseth,0
1411061,Mark Mottram,0
1411064,Joe Hopker,0
1411066,Sarah Monzani,0
1411067,Maralyn Sherman,0
1411068,Julia Vernon,0
1411069,Kate Benton,0
1411070,Zoe Brown,0
1411073,Terry Jarvis,0
1411074,Ray Marston,0
1411075,Peter Owen,0
1411076,Sarah Weatherburn,0
1411077,Angus More Gordon,0
1411078,Lil Heyman,0
1411079,Charles Leatherland,0
1411080,Greg Winter,0
1411085,Chris Sturmer,0
1411086,Darren Robinson,0
1411087,John Nolan,0
1411090,Rob Harvey,0
1411092,Kumar Ramalingam,0
1411093,Liz Roberts,0
1411094,Richard Pring,0
1411095,Stephane Paris,0
1411096,Nic Hatch,0
1411099,Quentin Miles,0
1411102,Robert Binnall,0
1411103,Warren Evans,0
1411105,Karen Beale,0
1411106,Fiona McCann,0
1411107,Maurizio Torti,0
1411109,Gregg Schaublin,0
1411111,Matthew Tucker,0
1411112,Jane Winkles,0
1411117,Phil Hounam,0
1411118,Mira Husseini,0
1411119,Geoff Dibben,0
1411120,Terry Blyther,0
1411128,Robert Karlsson,0
1411150,Vivienne Walker,0
1411152,Forrest E. Johnston,0
1411156,Ferdinand Bellan,0
1411160,Elaine Schreyeck,0
1411166,Peter Tothpal,0
1411170,Joel Marx,0
1411219,Aline Joyce,0
1411234,Kent Boswell,0
1411235,Andy Clarke,0
1411238,Mark Jefferies,0
1411244,Steve Little,0
1411249,Clare Heneghan,0
1411258,Linda Arnold,0
1411259,Richard Snell,0
1411260,Rodney Armanino,0
1411261,Alan Allinger,0
1411262,Joel Ariniello,0
1411263,Aprile Lanza Boettcher,0
1411264,Bill MacSems,0
1411265,Vic Radulich,0
1411266,Richard O. Helmer,0
1411267,Gary Monak,0
1411268,Lynn Garrido,0
1411270,Jeffrey Greeley,0
1411271,Michael J. Walker,2
1411272,Lawrence Karman,0
1411273,Maggie Bailey,0
1411275,Michael Menapace,0
1411276,Deborah J. Page,1
1411277,Sue Meserve,0
1411278,Robert Brooks Mendel,0
1411279,Judi Brown,1
1411281,David Mortimer,0
1411292,Pete Turner,0
1411293,Peter Sorel,2
1411295,Jim Coe,0
1411299,Murray Weissman,0
1411302,Al Ebner,0
1411303,Joe O'Har,0
1411317,Christopher Robin Faulkner,0
1411320,Paula Price,0
1411321,Natasha Nikolic,0
1411322,Sian Richards,0
1411323,Susan Howard,0
1411324,Nik Williams,0
1411325,Rickie-Lee Roberts,0
1411326,Julie Heskin,0
1411327,Mieke Casal,0
1411328,Zoe Wight,0
1411329,Stefan Speth,2
1411330,Stephanie Rass,0
1411333,Constantin Brodt,0
1411334,Falk Büttner,0
1411335,Olivier Dumont,0
1411336,Simone Kraus,0
1411337,Blake Sweeney,0
1411338,Blair Tennessy,0
1411339,Ian Ward,0
1411340,Sönke Hansen,0
1411341,Steven Desbrow,0
1411344,Isabelle Arnold,0
1411345,Aaron Schultz,0
1411346,Toska Hartmann,0
1411351,Maria Torrellas Paris,0
1411353,Judith Jennings,0
1411357,Klaus Große Darrelmann,0
1411359,Hendrik Griesner,0
1411362,Marco Giacalone,0
1411365,Carlos Ruiz Boceta,0
1411367,Pablo Azorin,0
1411413,Mathew Price,0
1411501,Norman Bryn,0
1411503,Merribelle Anderson,0
1411508,Frank Vazquez,0
1411509,Jane Wuu,0
1411512,J. Michael Glynn,0
1411517,David Corral,0
1411518,Peter K. Dunbar,0
1411519,Alan Easley,0
1411520,Charles Kern,0
1411521,Craig Heath,0
1411522,Luke Dunn Gielmuda,0
1411523,Connie Brink,0
1411526,Kevin Blank,0
1411527,Russell Darling,0
1411530,Jennifer Hutcheon,0
1411532,Derek Walsh,0
1411533,David Vickery,0
1411534,Annie Pomeranz,0
1411535,Sarah Coatts,0
1411538,Chris Hayes,0
1411539,April Krueger,0
1411540,Des Carey,0
1411541,Missy Papageorge,0
1411542,Jim Moores,0
1411544,Demian Resnick,0
1411545,Greg Lazzaro,0
1411637,Kazimir Boyle,0
1411670,Claire Mahoney,0
1411676,Andy Richards,0
1411683,William D. Derham,0
1411685,Cate Bangs,0
1411687,Stanley B. Gill,0
1411699,Rick Neff,0
1411706,Robert H. Lemer,0
1411725,Brody Ratsoy,0
1411796,Julie Schubert,0
1411797,Martin Sullivan,0
1411798,Zera Azmi,0
1411799,John Jack Curtin,0
1411800,Lori Hicks,0
1411801,Linda Kaufman,0
1411802,Alyssa Motschwiller,0
1411803,Katya Blumenberg,0
1411804,Ruth Falco,0
1411805,Marie Lynn Wagner,0
1411806,Francis Maiorino,0
1411807,Dick Tice,0
1411808,Chris Bertholf,0
1411809,Claire Bretschneider,0
1411810,John S. Schlicter,0
1411812,Arthur Vitello III,0
1411814,Christian Schaanning,2
1411830,Sabina Fredenburg,0
1411831,Niki Hillier,0
1411835,Scott Stokdyk,0
1411836,Curt Miller,0
1411838,Nicholas Lund-Ulrich,0
1411839,William Groebe,0
1411840,Morgan McDermott,0
1411841,Rif Dagher,0
1411842,Richard Latham,0
1411844,Eric Leach,0
1411845,Ron Chapple,0
1411846,Lukasz Jogalla,0
1411849,Jonathan Beck,0
1411850,Bartolomé Pérez,0
1411853,Kevin P. Faherty,0
1411854,Patrick O'Donoghue,0
1411855,Seana Gordon,0
1411856,Thomas Milano,2
1411857,Nadia Venesse,0
1411860,Jodi Domanic-Riccio,0
1411861,James D. Lee,0
1411868,Severino Gonzales,0
1411873,Alexander Pugh,0
1411874,Brian S.M. Wroth,2
1411876,Christopher TJ McGuire,0
1411877,J.D. Hicks,0
1412009,Michael Eliot,0
1412032,John Ireland,2
1412081,Michal Bigger,0
1412082,Cristian Ivan,0
1412083,Olivia Postolache,0
1412084,Costin Nastac,0
1412085,Alessandro Alberti,0
1412086,Kenneth Bryant,0
1412088,Andie Derrick,0
1412112,Robert Vazquez,2
1412113,Demmie Todd,0
1412114,Andy Clapp,0
1412115,Charles Laughon,0
1412116,Richard Copeman,0
1412117,Pui Cristian Mircea,0
1412119,Amy Andrews,0
1412120,Allan Jenkins,0
1412122,Lee Siler,0
1412124,Stephen Yetman,0
1412126,Heather Storr,0
1412127,Karen Hogarty,0
1412128,Rosalind Lawton,0
1412129,Katharine Otway,0
1412177,George Flores,0
1412185,Jay Wejebe,0
1412186,LaLette Littlejohn,0
1412187,Roddy Stayton,0
1412188,Judith A. Cory,0
1412189,Deidra Dixon,0
1412190,Araxi Lindsey,0
1412195,Elliott Koretz,2
1412199,John J. Downey,0
1412200,Matt Downey,0
1412201,John E. Sullivan,2
1412202,Robert Rossello,0
1412203,Edward A. Gutentag,0
1412204,Dale Myrand,0
1412205,Frank Connor,0
1412206,Phil Walker,0
1412207,Aaron Iggy Scarpitti,0
1412208,Carlane Passman,0
1412211,Cyril O'Neil,0
1412213,Fatima Robinson,1
1412214,Janice Polley,0
1412215,David Fulton,0
1412216,Maï Boiron,0
1412218,Mike Koz,0
1412219,Nina Lucia,0
1412221,Richard Reseigne,0
1412223,Jennifer Bell,0
1412224,Louis Lazzara,0
1412225,Kenneth A. Larson,0
1412226,Glenn Williams,0
1412227,Glenn Hoskinson,0
1412228,Steve Nelson,2
1412233,Mark Johnston,0
1412242,Thom 'Coach' Ehle,0
1412248,Penny A. Mesa,0
1412250,John P. Mesa,0
1412253,William H. Burton Jr.,2
1412260,Robert Jason,0
1412262,Greg Banta,2
1412263,Susi Campos,0
1412267,Jonathan Reich,0
1412272,Becky Brake,0
1412274,Lily Flaschner,0
1412275,Sheryl Main,0
1412276,Horacio Rodríguez,0
1412306,Tineka Becker,0
1412307,Doug Fick,0
1412308,Kristen Donaldson,0
1412309,Eulyn Womble,0
1412310,Vincent Gideon,0
1412311,Donna M. Premick,0
1412312,Caleb Womble,0
1412313,Katie Macomber,0
1412315,John S. Fore,0
1412316,Drew Monahan,0
1412317,Nick Nelson,0
1412318,Dan Post,0
1412319,Darin Heinis,0
1412322,Yaron Yashinski,0
1412324,Banzai Vitale,0
1412325,Jules Labarthe,0
1412326,Marc Dobiecki,0
1412327,Jim McKinney,0
1412328,Bob Mahoney,0
1412329,Mike Tyson,0
1412330,Amanda Zenil,0
1412331,Iliana Sanchez,0
1412332,James Bladon,0
1412333,Keith N. Collis,0
1412334,Stephen Edward Austin,0
1412335,Amy A. Blanc,0
1412336,Doug Nicely,2
1412386,Parker Laramie,0
1412423,Brian Austin Wenrich,0
1412444,Michael Davis,0
1412449,Sean Gowrie,0
1412450,Jarrette Moats,1
1412452,Kelly Cabral,0
1412455,Todd Grace,2
1412459,Melissa Reed,0
1412460,Valance Eisleben,0
1412461,Ryan Helsley,0
1412466,Korey Budd,0
1412469,Tony Mirante,0
1412474,David Ruiz Gameros,0
1412476,Aya Yabuuchi,0
1412477,Clément Sentilhes,0
1412478,Sandro Valdez,0
1412479,Anne Pelosi,0
1412480,Eva Julhe,0
1412481,Colin Bach,0
1412482,Jorge Barba,0
1412483,Laure-Anne Darras,0
1412484,Hervé Icovic,0
1412485,Alexis Vieil,0
1412486,Eric Le Roux,0
1412487,Lorenzo Donati,0
1412488,Magali Bragard,0
1412489,Browar Ken,0
1412491,Philippe Deneau,0
1412492,Dick Oakes,0
1412493,Guillaume Attwood,0
1412494,Jackie Beatka,0
1412495,Steven Frendreis,0
1412496,Renee Ragucci,0
1412497,Logan Lelièvre,0
1412498,Robert C. Campion,0
1412575,Peggy Kyriakidou,0
1412580,Davin Snip,0
1412585,Jean-François Sauvé,0
1412586,Jean-Philippe St-Laurent,0
1412588,Frederic Breault,0
1412592,Julie Cardinal,0
1412598,Philip Spurvey,0
1412600,Gerardo Manjarrez,0
1412601,Dimitrina Stoyanova,0
1412603,Sofi Hvarleva,0
1412604,Ivon Ivanova,1
1412606,Neven Mihailova,0
1412617,Hank Salerno,0
1412686,Marco Perna,0
1412687,Dave Snyder,0
1412693,Axel Nicolet,0
1412697,Ivailo Nikolov,0
1412699,David Esparza,0
1412702,Thomas O'Neil Younkman,0
1412703,Mandell Winter,0
1412704,Sarah Payan,0
1412705,Tricia Henry Ashford,0
1412706,Tom Driscoll,0
1412708,Thomas M. Horton,0
1412709,Amit Jhamb,0
1412711,Nikolay Pachov,0
1412712,Luis F. Pazos,0
1412715,Abhinav Sah,0
1412716,Adam Klein,0
1412718,Hristo Genkov,0
1412719,George Mihailov,0
1412720,Aneta Velizar Kounova,0
1412721,Elizabeth Hitt,0
1412722,Joe Ken,0
1412723,Michael Landon,0
1412733,Anita Lowe,0
1412734,Jennifer Cornwell,0
1412735,Bob Booker,0
1412739,Nick Walker,0
1412741,Paul 'Salty' Brincat,0
1412742,Julian Parry,0
1412745,Ian 'Thistle' Thorburn,0
1412746,Henry Pierce,0
1412747,Matt Slattery,0
1412752,Stephen Shapiro,0
1412756,Chris O'Connell,2
1412757,Jamie McLennan,0
1412758,Fiona Searson,0
1412766,Rick Pour,0
1412767,Yesim 'Shimmy' Osman,0
1412770,Kelly E. Marlow,0
1412772,Lindsey Suggs,0
1412775,Polar Bear Shaw,0
1412777,Katrina Johnson,0
1412778,Robert Beck,0
1412908,Florence Batteault,0
1412909,Marie Gombeaud-Antoine,0
1412910,Nathalie Regior,0
1412911,Marthe Faucouit,0
1412912,Sylvie Ferry,0
1412913,Frédérique Foglia,0
1412914,Thierry Guilmard,0
1412915,Sébastien Jeannot,0
1412916,Ryan Wiederkehr,0
1412917,Daniel Perez Ferreira,0
1412918,Jean-Baptiste Jay,0
1412919,Mark Gerasimenko,0
1412920,Marion Gaillard,0
1412921,Marc Guidetti,0
1412922,Jérémy Petetin,0
1412923,Nour Rakotobe,0
1412924,Todd Spears,0
1412971,Betty Lou Skinner,0
1412972,Patricia McAlhany Glasser,0
1412973,Kaylene Carlson,0
1412975,Danielle Couture,0
1412976,John Bankson,0
1412977,Stephan Beck,0
1412978,Joseph Kevin Garcia,0
1412979,Patrick Fuhrman,0
1412980,Cindy Berry,0
1412981,John A. Cooper,0
1412982,Guy L.G. Covington Jr.,0
1412983,Guy D. Covington Sr.,0
1412984,Pascal Garneau,0
1412985,Andre Fenley,0
1412986,David Beavis,2
1412987,Mimi Medel,0
1412988,Alex Laurent,0
1412989,Tau Gerber,0
1412990,Gregory Lundsgaard,2
1412991,Keith Pickett,0
1412995,Teresa Beach,0
1412996,Shawna-Nova Foley,0
1412997,Jess L. Johnson,0
1412998,Ginger Knussmann,0
1412999,Julia Rusthoven,0
1413000,Richard Schoen,0
1413001,Genevieve Fontaine,0
1413002,Laura Bryant,0
1413003,James Ferrera,0
1413004,Karen Eisenstadt,0
1413028,Lesa Warrener,0
1413030,Gillianne Obaso,0
1413031,Nicci Perrow,0
1413032,Coralie Lew,0
1413033,Christian Ehlert,0
1413034,Roz Lowrie,0
1413035,Alastair Rae,0
1413036,Andy Long,0
1413037,Harmon Cusack,0
1413038,Gary Donoghue,0
1413040,William Tracey,0
1413041,Keith Mason,0
1413042,Alex Gladstone,0
1413043,Bernard Gathogo,0
1413044,Christopher Doll,0
1413045,Jonah Coombes,0
1413046,John Chavanga,0
1413081,Ginger Damon,0
1413087,Carla S. Nemec,0
1413089,William Gideon,0
1413090,Kirk Corwin,0
1413091,Ulrika Akander,0
1413092,James Morioka,0
1413095,Michael J. Benavente,2
1413096,Simon Allen,0
1413097,Mark Shoaf,0
1413100,Janet Yale,0
1413106,Jason Heapy,0
1413111,Donna Langston,0
1413115,Tiffany Smith,0
1413116,Ann Podlozny,0
1413120,Mark La Bonge,0
1413122,Jarred Waldron,0
1413124,Dennis J. Lootens,0
1413125,Marina Marit,0
1413129,Dan Marrow,0
1413130,Kristin Dehnert,0
1413133,Douglas S. McClintock II,0
1413134,Paulette Osorio,0
1413136,Jackie Brady Baugh,0
1413146,Roxanna Floyd,0
1413149,Beth Bernstein,0
1413153,Michael Diersing,0
1413154,Scott E. Handt,0
1413156,Jerrold F. Brooks,0
1413157,Marzette Bonar,0
1413158,Hap Weaver,0
1413159,David Manhan,0
1413160,Evelyn Barbier,0
1413161,Mariko Braswell,0
1413162,James F. Claytor Sr.,0
